,Wilderness_Area4,Wilderness_Area1,Subalpine_Climate,Alpine_Climate,binned_elevation,Wilderness_Area3,Road-Fire,Montane_Climate,Lower_Montane_Climate,Horizontal_Distance_To_Roadways_x_Horizontal_Distance_To_Fire_Points,Elevation_x_Horizontal_Distance_To_Roadways,Sqr_Horizontal_Distance_To_Roadways,Road-Hydro,Road+Fire+Hydro,Road+Fire,Horizontal_Distance_To_Roadways,Hillshade_9am_x_Hillshade_Noon,Elevation_x_Hillshade_Noon,Elevation_x_Hillshade_9am,Ele-hydro,Ele+road,Ele+hydro,Ele+fire,Ele+Road+Fire+Hydro,sqr_Horizontal_Distance_To_firepoints,sqr_Distance_To_Hydrology,Road+Hydro,Igneus_and_Metamorphic_Soil,Horizontal_Distance_To_Roadways_x_Hillshade_9am,Horizontal_Distance_To_Hydrology_x_Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Glacial_Soil,Ele-road,Ele-fire
11940,0,0,0,0,51,1,529,1,0,1050462,2041374,28.178005607210743,578,2333,2117,794,51480,601614,565620,2355,3365,2787,3894,4904,36.373066958946424,15.0,1010,1,174680,32400,1323,0,1777,1248
11941,0,0,0,0,51,1,507,1,0,1045600,2056000,28.284271247461902,608,2299,2107,800,49050,578250,560260,2378,3370,2762,3877,4869,36.15245496505044,14.094608812369348,992,1,174400,27456,1307,0,1770,1263
11942,0,0,0,0,51,1,460,1,0,1041216,2096304,28.5657137141714,666,2242,2092,816,44200,567749,513800,2419,3385,2719,3845,4811,35.7211421989835,12.470060607585795,966,1,163200,24000,1276,0,1753,1293
11943,0,0,0,0,51,1,605,0,1,1148376,2071294,28.478061731796284,476,2562,2227,811,48514,648716,487814,2219,3365,2889,3970,5116,37.62977544445356,18.52816444970838,1146,1,154901,64990,1416,0,1743,1138
11944,0,1,1,0,55,0,1205,0,0,306936,594000,14.696938456699069,126,1727,1637,216,44954,500500,679250,2660,2966,2840,4171,4477,37.69615364994153,9.924141172814958,306,1,53352,4140,1421,0,2534,1329
11945,0,0,1,0,48,1,1001,0,0,1070850,1580964,25.475478405713993,649,2299,2299,649,44128,545664,479892,2436,3085,2436,4086,4735,40.620192023179804,0.0,649,1,127853,0,1650,0,1787,786
11946,0,1,1,0,56,0,1001,0,0,472850,983850,18.708286933869708,149,1902,1701,350,49200,576255,674640,2610,3161,3012,4162,4713,36.75595189897821,14.623465348308441,551,1,84000,17889,1351,0,2461,1460
11947,0,1,1,0,66,0,1715,0,0,5836226,11432982,58.489315263559035,3060,5488,5127,3421,48906,661716,825474,2981,6763,3703,5048,8830,41.30375285612676,19.097798943771966,3782,1,844987,24187,1706,0,79,1636
11948,0,1,1,0,56,0,932,0,0,466773,1011522,19.0,208,1807,1654,361,49200,560400,689292,2649,3163,2955,4095,4609,35.958309192730404,12.737731642481698,514,1,88806,11016,1293,0,2441,1509
11949,0,0,1,0,49,1,603,0,0,680860,1428075,24.020824298928627,292,2042,1757,577,31200,514800,371250,2190,3052,2760,3655,4517,34.351128074635334,17.360256321981996,862,1,86550,55290,1180,0,1898,1295
11950,0,1,1,0,57,0,669,0,0,768892,1744956,24.576411454889016,242,2239,1877,604,54064,629802,716472,2527,3493,3251,4162,5128,35.679125549822544,19.51273007336971,966,1,149792,32942,1273,0,2285,1616
11951,0,1,1,0,57,0,692,0,0,732213,1661183,24.020824298928627,242,2181,1846,577,53250,613227,719750,2544,3456,3214,4148,5060,35.62302626111375,18.761095184901134,912,1,144250,27135,1269,0,2302,1610
11952,0,0,1,0,48,1,413,0,0,346110,1018731,20.42057785666214,417,1247,1247,417,50370,535017,561890,2443,2860,2443,3273,3690,28.809720581775867,0.0,417,0,95910,0,830,0,2026,1613
11953,1,0,0,0,41,0,88,0,1,79860,678810,18.16590212458495,60,842,572,330,36300,497794,308550,1787,2387,2327,2299,2899,15.556349186104045,16.64413033141471,600,1,49500,61020,242,0,1727,1815
11954,0,0,1,0,51,1,890,0,0,1562904,2252628,29.698484809834994,748,2788,2654,882,32264,556772,377992,2420,3436,2688,4326,5342,42.09513035969837,11.9305333824295,1016,1,130536,27738,1772,0,1672,782
11955,0,1,0,1,66,0,652,0,0,7070765,9925515,54.817880294662984,2897,5466,5358,3005,51246,723357,772902,3195,6308,3411,5656,8769,48.507731342539614,10.480278705357403,3113,1,703170,12420,2353,0,298,950
11956,0,1,1,0,56,0,645,0,0,671274,1589742,23.62202362203543,302,2017,1761,558,54780,626780,709401,2593,3407,3105,4052,4866,34.68429039204925,16.359068810614975,814,1,138942,23296,1203,0,2291,1646
11957,0,0,1,0,59,1,823,0,0,3713538,4613081,39.48417404479927,1108,4392,3941,1559,52756,716078,645062,2508,4518,3410,5341,7351,48.80573736764972,21.556874244631672,2010,1,339862,72611,2382,0,1400,577
11958,0,0,1,0,51,1,838,0,0,1582715,2318292,30.116440692751194,783,2776,2652,907,37730,626220,393624,2432,3463,2680,4301,5332,41.773197148410844,11.388237031910945,1031,1,139678,27776,1745,0,1649,811
11959,0,1,1,0,61,0,25,0,0,4241384,6394192,45.51922670696417,2030,4161,4119,2072,50140,672748,709780,3044,5158,3128,5133,7247,45.24378410345447,6.488991180673202,2114,1,476560,5082,2047,0,1014,1039
11960,0,0,1,0,51,1,471,0,0,202096,1896136,27.258026340878022,593,1165,1015,743,25893,482328,349624,2402,3295,2702,2824,3717,16.492422502470642,12.81730439318685,893,1,101791,27450,272,0,1809,2280
11961,0,0,1,0,51,1,781,0,0,1736760,2549544,31.368774282716245,794,2939,2749,984,38844,606294,430106,2401,3575,2781,4356,5530,42.01190307520001,14.266784873633224,1174,1,163344,39520,1765,0,1607,826
11962,0,1,1,0,54,0,1106,0,0,147120,324720,10.954451150103322,25,1441,1346,120,41382,462726,654852,2611,2826,2801,3932,4147,35.014282800023196,10.453462715764566,215,1,29040,3420,1226,0,2586,1480
11963,1,0,0,0,41,0,114,0,1,71280,446472,14.696938456699069,82,680,546,216,40508,510549,338988,1933,2283,2201,2397,2747,18.16590212458495,12.372354058352016,350,1,35424,29212,330,0,1851,1737
11964,1,0,0,0,42,0,321,0,1,170932,1269608,24.576411454889016,94,1397,887,604,44856,374156,529704,1592,2706,2612,2385,3499,16.822603841260722,23.002876093999088,1114,1,152208,0,283,0,1498,1819
11965,0,1,1,0,54,0,997,0,0,211860,492840,13.416407864998739,30,1507,1357,180,50715,566766,670810,2588,2918,2888,3915,4245,34.307433596816885,13.1493192969221,330,1,44100,12600,1177,0,2558,1561
11966,0,1,0,1,66,0,883,0,0,6510588,10053827,55.054518434003214,3001,5209,5179,3031,44460,756276,646815,3287,6348,3347,5465,8526,46.34652090502587,5.531194905403055,3061,1,591045,5160,2148,0,286,1169
11967,0,1,1,0,62,0,110,0,0,6097875,7938600,50.24937810560445,2495,4970,4940,2525,45780,685392,660240,3114,5669,3174,5559,8114,49.14264950122246,5.477225575051661,2555,0,530250,4320,2415,1,619,729
11968,0,0,0,0,52,1,416,1,0,691185,2800950,32.63433774416144,885,1894,1714,1065,43092,449730,662760,2450,3695,2810,3279,4524,25.475478405713993,13.78605292037375,1245,1,268380,3060,649,0,1565,1981
11969,0,0,0,0,51,1,444,1,0,587520,2620380,31.937438845342623,900,1716,1596,1020,48070,488110,649957,2449,3589,2689,3145,4285,24.0,11.167976299283184,1140,1,258060,5400,576,0,1549,1993
11970,0,0,1,0,51,1,478,0,0,314979,2184477,29.13760456866693,699,1370,1220,849,25671,512027,331917,2423,3422,2723,2944,3943,19.261360284258224,12.932914451756053,999,1,109521,30450,371,0,1724,2202
11971,0,0,1,0,48,1,445,0,0,1779750,2767370,33.61547262794322,1100,2735,2705,1130,47632,560821,509392,2419,3579,2479,4024,5184,39.68626966596886,5.514871952411144,1160,0,235040,4770,1575,0,1319,874
11972,1,0,0,0,41,0,407,1,0,92178,338256,12.727922061357855,38,855,731,162,43524,388368,488592,1964,2250,2212,2657,2943,23.853720883753127,11.230094695077256,286,1,37908,8928,569,0,1926,1519
11973,0,1,1,0,54,0,1022,0,0,137040,324720,10.954451150103322,25,1357,1262,120,45250,489786,676500,2611,2826,2801,3848,4063,33.793490497431605,10.453462715764566,215,1,30000,3610,1142,0,2586,1564
11974,0,0,1,0,60,1,784,0,0,5957120,6287840,45.60701700396552,1527,5497,4944,2080,50600,695290,665060,2470,5103,3576,5887,8520,53.51635264103861,24.115501069577252,2633,1,457600,80738,2864,0,943,159
11975,0,0,0,0,50,1,468,1,0,563040,2592840,31.937438845342623,960,1632,1572,1020,46930,482980,627874,2482,3562,2602,3094,4174,23.49468024894146,7.952707287670506,1080,1,251940,3420,552,0,1522,1990
11976,0,0,1,0,51,1,582,0,0,1670944,2636700,32.155870381627054,944,2740,2650,1034,30530,548250,362100,2460,3584,2640,4166,5290,40.19950248448356,9.773414525644373,1124,1,146828,18900,1616,0,1516,934
11977,1,0,0,0,41,0,42,0,1,44928,397632,13.856406460551018,107,511,426,192,37448,513608,312721,1986,2263,2156,2305,2582,15.297058540778355,10.285995397119937,277,1,28992,18785,234,0,1879,1837
11978,1,0,0,0,40,0,110,0,1,84000,714700,18.708286933869708,65,875,590,350,32264,302216,445156,1757,2392,2327,2282,2917,15.491933384829668,17.21298994954198,635,1,76300,10545,240,0,1692,1802
11979,0,1,0,1,66,0,767,0,0,6460398,9833866,54.35071296680477,2912,5183,5141,2954,42639,775657,609207,3287,6283,3371,5516,8512,46.76537180435969,6.5135556243263055,2996,1,540582,7980,2187,0,375,1142
11980,0,1,1,0,54,0,925,0,0,161250,408450,12.24744871391589,0,1375,1225,150,46550,517370,667135,2573,2873,2873,3798,4098,32.78719262151,12.882345016608866,300,1,36750,9300,1075,0,2573,1648
11981,0,0,1,0,51,1,480,0,0,1740681,2839479,33.18132004607411,981,2802,2682,1101,30816,551906,371376,2459,3680,2699,4160,5381,39.761790704142086,11.602338718189415,1221,1,158544,24840,1581,0,1478,998
11982,1,0,0,0,40,0,38,0,1,82008,543236,16.3707055437449,40,802,574,268,35724,316212,464183,1799,2295,2255,2333,2829,17.4928556845359,15.42479684557981,496,1,61372,7752,306,0,1759,1721
11983,0,1,0,1,67,0,1558,0,0,5618184,11003914,57.21887800367987,2815,5449,4990,3274,44368,793196,631868,2902,6635,3820,5077,8810,41.42463035441596,21.435487888755123,3733,1,615512,86292,1716,0,87,1645
11984,0,1,1,0,54,0,940,0,0,127200,325200,10.954451150103322,0,1300,1180,120,42657,479670,653110,2590,2830,2830,3770,4010,32.55764119219941,11.58292185288269,240,1,28920,5880,1060,0,2590,1650
11985,0,0,1,0,51,1,510,0,0,584611,2710855,32.57299494980466,994,1679,1612,1061,35840,572320,408800,2488,3616,2622,3106,4234,23.473389188611005,8.499160266369426,1128,1,169760,13534,551,0,1494,2004
11986,1,0,0,0,43,0,244,0,0,116160,518400,15.491933384829668,50,914,724,240,31500,302400,486000,1970,2400,2350,2644,3074,22.0,14.590255326703758,430,1,54000,2850,484,0,1920,1676
11987,1,0,0,0,44,0,320,0,1,191556,1379078,25.019992006393608,152,1406,932,626,35979,394337,442803,1729,2829,2677,2509,3609,17.4928556845359,22.549066971205306,1100,1,125826,49296,306,0,1577,1897
11988,0,0,1,0,58,1,1021,0,0,4745796,5060110,41.557189510360296,1444,4758,4475,1727,51972,714920,624090,2647,4657,3213,5678,7688,52.421369688324624,17.053532484707173,2010,1,367851,47544,2748,0,1203,182
11989,0,0,0,0,50,1,551,1,0,2115980,3037805,34.713109915419565,1138,3028,2961,1205,32279,481511,426049,2454,3726,2588,4277,5549,41.90465367951393,8.19672545160342,1272,1,203645,10318,1756,0,1316,765
11990,0,1,1,0,65,0,95,0,0,7028196,8522892,51.02940328869229,2392,5515,5303,2604,52080,687330,811704,3061,5877,3485,5972,8788,51.95190083144215,14.790851390782576,2816,1,645792,17172,2699,0,669,574
11991,0,1,1,0,55,0,387,0,0,427000,1360544,22.090722034374522,488,1363,1363,488,49950,618936,627300,2788,3276,2788,3663,4151,29.58039891549808,0.0,488,0,109800,0,875,1,2300,1913
11992,0,0,1,0,52,1,271,0,0,1749210,3105594,34.55430508634199,1104,2749,2659,1194,33726,569619,400554,2511,3795,2691,4066,5350,38.27531841800928,10.122963352881786,1284,1,183876,18180,1465,0,1407,1136
11993,0,0,1,0,58,1,1166,0,0,4844840,4990524,41.15823125451335,1375,4873,4554,1694,54720,671688,707040,2627,4640,3265,5806,7819,53.47896782848375,18.089944299917967,2013,1,406560,37323,2860,0,1252,86
11994,0,0,0,0,50,1,513,1,0,2476638,3353028,36.578682316343766,1278,3249,3189,1338,29181,533778,343322,2446,3844,2566,4357,5755,43.02324952859791,8.086478275311649,1398,1,183306,12660,1851,0,1168,655
11995,1,0,0,0,41,0,173,0,0,124650,570897,16.64331697709324,49,955,727,277,46020,401895,486396,1833,2338,2289,2511,3016,21.213203435596427,15.830327909517015,505,1,65372,18696,450,0,1784,1611
11996,0,1,1,0,66,0,110,0,0,6710256,8821764,51.43928459844674,2434,5394,5182,2646,51959,743482,776822,3122,5980,3546,5870,8728,50.35871324805669,14.570009798918585,2858,1,616518,25652,2536,0,688,798
11997,0,1,1,0,55,0,628,0,0,228588,714918,16.06237840420901,2,1400,1144,258,47610,573597,637330,2515,3029,3027,3657,4171,29.765752132274432,17.03975449203616,514,1,59340,26880,886,0,2513,1885
11998,0,0,1,0,60,1,498,0,0,3250399,4736565,39.63584236521283,881,4330,3640,1571,53984,726615,675360,2325,4586,3705,5084,7345,45.48626166217664,26.494435770005282,2261,1,351904,104190,2069,0,1444,946
11999,0,0,1,0,49,1,322,0,0,2553315,3603830,38.01315561749642,1415,3242,3212,1445,52416,558656,583596,2464,3939,2524,4261,5736,42.035699113967404,5.514871952411144,1475,0,338130,3600,1767,0,1049,727
12000,1,0,0,0,40,0,190,0,0,85224,432480,14.560219778561036,50,776,614,212,50635,418200,503880,1878,2252,2202,2442,2816,20.049937655763422,13.491653849526754,374,1,52364,12636,402,0,1828,1638
12001,0,0,1,0,54,1,872,0,0,1594800,2468700,30.0,348,3224,2672,900,17181,567801,227669,2191,3643,3295,4515,5967,42.09513035969837,24.70156250529137,1452,1,74700,135792,1772,0,1843,971
12002,1,0,0,0,44,0,374,0,1,12120,66540,5.477225575051661,270,734,434,30,42504,512358,408112,1918,2248,2518,2622,2952,20.09975124224178,18.26582943959784,330,1,5520,56100,404,0,2188,1814
12003,0,1,1,0,54,0,737,0,0,154190,463250,13.038404810405298,0,1247,1077,170,47280,536825,654000,2555,2895,2895,3632,3972,30.116440692751194,13.64605912284091,340,1,40800,13430,907,0,2555,1818
12004,0,0,1,0,52,1,468,0,0,895869,3147027,34.77067730142742,1114,2045,1950,1209,30464,583072,354008,2508,3812,2698,3344,4648,27.2213151776324,10.232047425710157,1304,1,164424,21185,741,0,1394,1862
12005,0,0,1,0,52,1,58,0,0,1744200,3392792,35.94440151122286,1225,2709,2642,1292,36907,580346,438542,2559,3918,2693,3976,5335,36.742346141747674,8.544404542961196,1359,1,215764,12864,1350,0,1334,1276
12006,1,0,0,0,44,0,137,0,0,58058,403494,13.490737563232042,30,713,501,182,41743,374673,547599,2005,2399,2429,2536,2930,17.86057109949175,16.20553907189115,394,1,44954,5300,319,0,2035,1898
12007,0,1,1,0,55,0,536,0,0,231777,785325,16.822603841260722,6,1379,1102,283,44850,541125,638250,2498,3058,3052,3594,4154,28.61817604250837,17.48041905554699,560,1,65090,24930,819,0,2492,1956
12008,0,0,0,0,56,1,894,1,0,3360960,4066560,37.94733192202055,1440,3774,3774,1440,55200,649520,677760,2824,4264,2824,5158,6598,48.31148931672465,0.0,1440,1,345600,0,2334,0,1384,490
12009,0,0,1,0,51,1,128,0,0,948480,2341104,30.199337741083,882,1982,1952,912,44928,533936,554472,2537,3479,2597,3607,4549,32.2490309931942,5.623413251903491,942,0,196992,3720,1040,0,1655,1527
12010,1,0,0,0,45,0,230,0,1,42000,270000,10.954451150103322,157,747,470,120,50932,481500,535500,1973,2370,2527,2600,2997,18.708286933869708,18.296804569605385,397,1,28560,28808,350,0,2130,1900
12011,0,1,1,0,65,0,175,0,0,6671984,8222621,49.969990994595946,2305,5361,5169,2497,51106,665186,833129,3101,5790,3485,5965,8654,51.69139193328034,14.0855823095486,2689,1,631741,11520,2672,0,796,621
12012,0,1,1,0,55,0,415,0,0,267750,975800,18.708286933869708,94,1371,1115,350,49056,624512,610572,2532,3138,3044,3553,4159,27.65863337187866,16.00219681314721,606,1,76650,36352,765,0,2438,2023
12013,0,0,1,0,52,1,424,0,0,1807377,4136990,39.66106403010388,1573,2722,2722,1573,43672,557560,541780,2630,4203,2630,3779,5352,33.896902513356586,0.0,1573,0,324038,0,1149,0,1057,1481
12014,0,0,1,0,54,1,324,0,0,807325,2949800,32.78719262151,675,2226,1826,1075,32705,578984,425320,2344,3819,3144,3495,4970,27.40437921208944,20.993085885319626,1475,1,166625,77200,751,0,1669,1993
12015,0,1,0,1,67,0,1017,0,0,5904234,10130517,54.69003565550127,2649,5307,4965,2991,50225,829815,694335,3045,6378,3729,5361,8694,44.429719783046124,18.49802299861395,3333,1,613155,61218,1974,0,396,1413
12016,0,1,1,0,55,0,457,0,0,227100,832800,17.320508075688775,15,1342,1057,300,49938,563528,682896,2491,3076,3061,3533,4118,27.51363298439521,17.663975351813487,585,1,73800,22230,757,0,2476,2019
12017,0,0,1,0,55,1,555,0,0,1752250,2977750,32.78719262151,564,3216,2705,1075,37050,684190,415500,2259,3845,3281,4400,5986,40.3732584763727,23.814501809754606,1586,1,161250,114975,1630,0,1695,1140
12018,0,0,1,0,52,1,454,0,0,1138752,3442616,36.30426972134269,1228,2272,2182,1318,32634,579864,383964,2522,3930,2702,3476,4884,29.393876913398138,9.773414525644373,1408,1,193746,19080,864,0,1294,1748
12019,1,0,0,0,41,0,182,0,0,215448,1170300,23.748684174075834,394,1116,946,564,49644,522900,408775,1905,2639,2245,2457,3191,19.544820285692065,13.402306702748659,734,1,111108,29920,382,0,1511,1693
12020,0,1,0,1,67,0,459,0,0,6184836,9189990,52.22068555658763,2727,4995,4995,2727,49693,771730,731290,3370,6097,3370,5638,8365,47.62352359916263,0.0,2727,1,591759,0,2268,0,643,1102
12021,0,1,0,1,65,0,298,0,0,6572423,7922225,49.18333050943175,2269,5286,5136,2419,52164,677925,825300,3125,5694,3425,5992,8561,52.124850119688595,12.30702509692623,2569,1,609588,10500,2717,0,856,558
12022,0,1,1,0,54,0,627,0,0,145260,490140,13.416407864998739,0,1167,987,180,46494,514647,669858,2543,2903,2903,3530,3890,28.407745422683583,14.078868216031408,360,1,44280,10440,807,0,2543,1916
12023,0,0,0,0,54,1,945,1,0,2067426,2821110,32.264531609803356,756,3312,3027,1041,32660,623300,384820,2425,3751,2995,4696,6022,44.56455991031439,17.734315937968685,1326,1,147822,63840,1986,0,1669,724
12024,0,1,0,1,67,0,503,0,0,6144320,9257625,52.373657500693994,2701,5025,4983,2743,49932,769500,739125,3333,6118,3417,5615,8400,47.32863826479693,6.48074069840786,2785,1,600717,6132,2240,0,632,1135
12025,0,1,0,1,67,0,247,0,0,6262278,8862359,51.273774973177076,2521,5119,5011,2629,50055,792185,718023,3263,6000,3479,5753,8490,48.80573736764972,10.403202108104866,2737,1,559977,17280,2382,0,742,989
12026,0,0,1,0,51,1,159,0,0,976752,2783529,32.72613634390714,1041,2013,1983,1071,39330,493810,537993,2569,3670,2629,3511,4612,30.199337741083,5.623413251903491,1101,0,221697,3330,912,0,1528,1687
12027,0,0,0,0,52,1,735,1,0,2397816,3226464,34.9857113690718,1100,3307,3183,1224,29488,511384,400672,2512,3860,2760,4595,5943,44.26059195266146,11.546879086349044,1348,1,186048,21700,1959,0,1412,677
12028,1,0,0,0,40,0,671,0,0,49446,134603,8.18535277187245,37,835,805,67,42336,450016,379701,1979,2076,2039,2747,2844,27.16615541441225,5.531194905403055,97,0,12663,5220,738,0,1942,1271
12029,1,0,0,0,40,0,114,1,0,108307,558432,16.64331697709324,247,698,668,277,36673,340704,437472,1986,2293,2046,2407,2714,19.77371993328519,5.623413251903491,307,1,60109,2100,391,0,1739,1625
12030,1,0,0,0,41,0,119,0,0,148950,935100,21.213203435596427,365,866,781,450,51484,438458,507032,1993,2528,2163,2409,2944,18.193405398660254,10.172010733280942,535,1,109800,5525,331,0,1628,1747
12031,1,0,0,0,41,0,17,0,0,226028,1005268,22.0,350,1085,951,484,42670,521327,353090,1943,2561,2211,2544,3162,21.61018278497431,11.959283984848298,618,1,82280,28676,467,0,1593,1610
12032,0,1,0,1,67,0,505,0,0,6128876,9261839,52.354560450833695,2681,5037,4977,2741,49720,743380,763654,3319,6120,3439,5615,8416,47.286361670147556,7.750803389552748,2801,1,619466,7620,2236,0,638,1143
12033,0,1,0,1,67,0,419,0,0,6163682,9118576,51.97114584074513,2701,4983,4983,2701,49932,769728,739344,3376,6077,3376,5658,8359,47.77028364998475,0.0,2701,1,591519,0,2282,0,675,1094
12034,0,1,0,1,66,0,49,0,0,6357362,8362453,49.969990994595946,2220,5320,5043,2497,54635,746827,820505,3072,5846,3626,5895,8669,50.457903246171455,16.81082874730089,2774,1,611765,28531,2546,0,852,803
12035,0,1,1,0,53,0,740,0,0,74700,240840,9.486832980505138,0,1010,920,90,47817,505764,677028,2586,2766,2766,3506,3686,28.809720581775867,9.987225542826152,180,1,22770,3870,830,0,2586,1846
12036,0,1,0,1,67,0,420,0,0,6146044,9116542,51.94227565288221,2668,5006,4976,2698,50167,767033,746759,3349,6077,3409,5657,8385,47.7283982551269,5.490867587491313,2728,1,596258,4230,2278,0,681,1101
12037,0,1,0,1,66,0,90,0,0,6338299,8272185,49.72926703662542,2218,5291,5036,2473,54880,749280,819525,3090,5818,3600,5908,8636,50.62608023538856,16.091617306053514,2728,1,605885,26265,2563,0,872,782
12038,0,1,0,1,65,0,341,0,0,6435236,7825228,48.703182647543684,2238,5219,5085,2372,47616,633408,818152,3165,5671,3433,6012,8518,52.08646657242167,11.616877517762624,2506,1,588256,7772,2713,0,927,586
12039,0,0,0,0,52,1,263,1,0,2502864,3854032,38.157568056677825,1366,3265,3175,1456,31512,534694,412932,2557,4103,2737,4366,5912,41.46082488325576,9.808573176892017,1546,1,227136,16200,1719,0,1191,928
12040,0,0,0,0,53,1,314,1,0,2497095,3793581,37.82856063875548,1371,3236,3176,1431,36465,516945,495737,2591,4082,2711,4396,5887,41.773197148410844,8.246211251235321,1491,1,267597,8460,1745,0,1220,906
12041,0,1,0,1,67,0,379,0,0,6146772,9047556,51.73006862551025,2634,5015,4973,2676,49952,757344,753963,3339,6057,3423,5678,8396,47.92702786528704,6.488991180673202,2718,1,596748,5712,2297,0,705,1084
12042,0,1,0,1,66,0,299,0,0,6376020,7899220,48.78524367060187,2230,5209,5059,2380,53703,733499,806517,3169,5699,3469,5998,8528,51.75905717843013,12.420125667085228,2530,1,578340,15450,2679,0,939,640
12043,0,1,1,0,56,0,192,0,0,226980,1092390,19.748417658131498,66,1296,972,390,52560,613419,672240,2477,3191,3125,3383,4097,24.124676163629637,18.00107157783166,714,1,93600,34992,582,0,2411,2219
12044,0,0,0,0,51,1,26,1,0,2518400,4150400,40.0,1492,3282,3174,1600,23200,518800,300904,2486,4194,2702,4168,5876,39.67366884975475,11.25033949080533,1708,1,185600,23220,1574,0,994,1020
12045,1,0,0,0,40,0,154,0,0,267600,1214400,24.49489742783178,600,1046,1046,600,36966,408848,370392,2024,2624,2024,2470,3070,21.118712081942874,0.0,600,0,109800,0,446,0,1424,1578
12046,0,0,0,0,53,1,355,1,0,2507736,3765144,37.62977544445356,1416,3187,3187,1416,37436,507869,521164,2659,4075,2659,4430,5846,42.08325082500163,0.0,1416,1,277536,0,1771,0,1243,888
12047,1,0,0,0,41,0,438,0,0,164560,505054,15.556349186104045,60,1104,922,242,32412,463314,304702,1905,2329,2269,2767,3191,26.076809620810597,14.128681407423223,424,1,35332,38766,680,0,1845,1407
12048,1,0,0,0,40,0,114,0,0,263007,1160325,23.93741840717165,573,1032,1032,573,35697,443475,330075,2025,2598,2025,2484,3057,21.42428528562855,0.0,573,0,93399,0,459,0,1452,1566
12049,1,0,0,0,40,0,138,1,0,290088,1249092,24.73863375370596,582,1116,1086,612,31450,377585,346970,2011,2653,2071,2515,3157,21.77154105707724,5.8721273231371045,642,1,104040,4380,474,0,1429,1567
12050,1,0,0,0,40,0,56,0,0,274841,1120931,23.515952032609693,553,1050,1050,553,47064,429724,449994,2027,2580,2027,2524,3077,22.293496809607955,0.0,553,0,122766,0,497,0,1474,1530
12051,1,0,0,0,42,0,303,0,0,202198,681530,17.97220075561143,189,1083,949,323,48930,491630,443100,1976,2433,2244,2736,3193,25.019992006393608,12.533901830365668,457,1,67830,21574,626,0,1787,1484
12052,0,1,1,0,53,0,555,0,0,108324,412641,12.36931687685298,29,985,861,153,45250,488157,674250,2573,2850,2821,3405,3682,26.60826939130014,11.83231048371444,277,1,38250,4836,708,0,2544,1989
12053,0,1,1,0,53,0,608,0,0,90768,332320,11.135528725660043,29,951,856,124,45750,490440,670000,2585,2804,2775,3412,3631,27.055498516937366,10.316868480755375,219,1,31000,3800,732,0,2556,1948
12054,0,0,1,0,53,1,406,0,0,958791,3244491,34.68429039204925,1028,2175,2000,1203,33950,523218,471975,2522,3900,2872,3494,4872,28.231188426986208,14.197057572168386,1378,1,210525,26600,797,0,1494,1900
12055,0,0,0,0,53,1,324,1,0,2520972,3828780,37.86819245752297,1434,3192,3192,1434,36091,515310,499290,2670,4104,2670,4428,5862,41.92851058647326,0.0,1434,1,268158,0,1758,0,1236,912
12056,1,0,0,0,40,0,89,0,0,277332,1159752,23.93741840717165,573,1057,1057,573,33284,429088,317768,2024,2597,2024,2508,3081,22.0,0.0,573,0,89961,0,484,0,1451,1540
12057,0,0,1,0,54,1,570,0,0,2308891,3418571,35.510561809129406,1261,3092,3092,1261,55930,637085,645218,2711,3972,2711,4542,5803,42.790185790669334,0.0,1261,0,300118,0,1831,0,1450,880
12058,1,0,0,0,40,0,42,0,0,281520,1116696,23.49468024894146,552,1062,1062,552,29546,378301,319634,2023,2575,2023,2533,3085,22.58317958127243,0.0,552,0,87216,0,510,0,1471,1513
12059,1,0,0,0,40,0,62,1,0,292803,1162617,23.93741840717165,573,1084,1084,573,25900,375365,284060,2029,2602,2029,2540,3113,22.60530911091463,0.0,573,1,80220,0,511,0,1456,1518
12060,1,0,0,0,40,0,50,1,0,289896,1044962,22.67156809750927,472,1120,1078,514,41664,390336,441161,1991,2547,2075,2597,3153,23.748684174075834,6.570697549716149,556,1,111538,4326,564,0,1519,1469
12061,1,0,0,0,42,0,312,0,0,189108,644130,17.4928556845359,186,1044,924,306,51912,530460,433630,1985,2411,2225,2723,3149,24.859605789312106,11.940678465487732,426,1,63036,21600,618,0,1799,1487
12062,0,1,0,1,68,0,425,0,0,6117650,9206120,51.91338940966964,2461,5199,4965,2695,51754,782264,772016,3182,6111,3650,5686,8615,47.644516998286385,15.407601596450576,2929,1,609070,32292,2270,0,721,1146
12063,0,1,0,1,67,0,169,0,0,6160632,8700384,50.67543783727971,2418,5117,4967,2568,51529,769076,769076,3238,5956,3538,5787,8505,48.979587585033826,12.261034368426225,2718,1,582936,20250,2399,0,820,989
12064,0,1,1,0,55,0,49,0,0,196980,1172220,20.493901531919196,36,1273,889,420,55920,650303,669840,2407,3211,3175,3260,4064,21.656407827707714,19.59711387269376,804,1,100800,46080,469,0,2371,2322
12065,0,1,1,0,55,0,149,0,0,183240,1000440,18.973665961010276,30,1199,869,360,55056,616938,689192,2449,3139,3109,3288,3978,22.561028345356956,19.006848607041135,690,1,89280,31020,509,0,2419,2270
12066,0,1,1,0,53,0,580,0,0,84000,321480,10.954451150103322,30,910,820,120,46686,498294,672429,2589,2799,2769,3379,3589,26.457513110645905,10.076370665412547,210,1,30120,3960,700,0,2559,1979
