,Wilderness_Area1,Wilderness_Area3,Wilderness_Area4,Horizontal_Distance_To_Hydrology_x_Hillshade_3pm,Hillshade_9am_x_Hillshade_Noon,binned_elevation,Road+Fire,Lower_Montane_Climate,Montane_Climate,Montante_and_Subalpine_Climate,Subalpine_Climate,Alpine_Climate,Alluvium_Soil,Igneus_and_Metamorphic_Soil,Type_Stony
12444,0,0,1,1340,43848,42,781,1,0,0,0,0,0,1,0
12445,0,0,1,49742,35066,45,1629,1,0,0,0,0,0,1,1
12446,0,0,1,1500,49784,44,1950,1,0,0,0,0,0,1,1
12447,0,0,1,0,47775,44,1894,1,0,0,0,0,0,1,1
12448,0,0,1,0,36708,43,1715,1,0,0,0,0,0,1,0
12449,0,0,1,0,55890,40,583,1,0,0,0,0,0,1,1
12450,0,0,1,0,53040,39,466,1,0,0,0,0,0,1,1
12451,0,1,0,122748,38872,57,2483,0,0,0,1,0,0,1,1
12452,0,1,0,22050,56880,58,1308,0,1,0,0,0,0,1,0
12453,0,1,0,6968,50292,55,2166,0,1,0,0,0,0,1,0
12454,0,0,1,4530,51935,42,1693,0,0,0,0,0,1,0,0
12455,0,0,1,0,56364,42,2221,0,0,0,0,0,0,1,1
12456,0,0,1,0,46866,41,2248,0,0,1,0,0,1,0,0
12457,0,0,1,88938,23100,45,2419,0,1,0,0,0,0,1,0
12458,0,0,1,51121,52800,46,2329,1,0,0,0,0,0,1,1
12459,0,0,1,62133,55800,46,2165,1,0,0,0,0,0,1,1
12460,0,0,1,85330,33040,46,1950,1,0,0,0,0,0,1,1
12461,0,0,1,11160,47817,46,1792,1,0,0,0,0,0,1,1
12462,0,0,1,80886,39432,46,1485,1,0,0,0,0,0,1,0
12463,0,0,1,5300,46805,44,1150,1,0,0,0,0,0,1,0
12464,0,0,1,8576,52624,43,980,1,0,0,0,0,0,1,0
12465,0,0,1,8880,54180,42,907,1,0,0,0,0,0,1,0
12466,0,0,1,0,50250,44,1974,1,0,0,0,0,0,1,1
12467,0,0,1,0,48800,44,1957,1,0,0,0,0,0,1,1
12468,0,1,0,8455,53105,55,2224,0,1,0,0,0,0,1,0
12469,0,0,1,49445,27900,46,867,0,1,0,0,0,0,1,0
12470,0,0,1,50974,36200,46,1567,0,1,0,0,0,0,1,0
12471,0,0,1,36024,51294,46,2295,1,0,0,0,0,0,1,1
12472,0,0,1,64678,56105,45,2186,1,0,0,0,0,0,1,1
12473,0,0,1,82560,49335,46,2133,1,0,0,0,0,0,1,1
12474,0,0,1,68335,53000,47,1921,1,0,0,0,0,0,1,1
12475,0,0,1,12480,47817,46,1817,1,0,0,0,0,0,1,0
12476,0,0,1,12903,48006,46,1765,1,0,0,0,0,0,1,0
12477,0,0,1,76608,37944,46,1514,1,0,0,0,0,0,1,0
12478,0,0,1,0,49044,42,1425,1,0,0,0,0,0,1,0
12479,0,0,1,0,52440,40,662,0,0,0,0,0,1,0,0
12480,1,0,0,53148,53250,65,6451,0,0,0,1,0,0,0,0
12481,1,0,0,41300,56635,59,3420,0,0,0,1,0,0,1,1
12482,0,1,0,68460,53628,57,2853,0,0,0,1,0,0,1,1
12483,0,1,0,14520,56880,57,1303,0,0,0,1,0,0,1,1
12484,0,0,1,89200,46128,46,577,1,0,0,0,0,0,1,1
12485,0,0,1,0,54988,43,1772,0,0,0,0,0,1,0,0
12486,0,0,1,0,50429,42,2238,0,0,1,0,0,1,0,0
12487,0,0,1,99012,39184,46,2103,1,0,0,0,0,0,1,1
12488,0,0,1,16840,49530,46,1794,1,0,0,0,0,0,1,0
12489,0,0,1,5270,52250,43,1071,1,0,0,0,0,0,1,0
12490,0,0,1,3953,51792,42,1039,1,0,0,0,0,0,1,0
12491,0,0,1,3780,52500,42,987,1,0,0,0,0,0,1,0
12492,0,0,1,35280,40768,46,1843,1,0,0,0,0,0,1,1
12493,0,0,1,0,42315,42,1314,1,0,0,0,0,0,1,0
12494,0,0,1,0,42020,41,1255,1,0,0,0,0,0,1,0
12495,0,0,1,2490,54216,40,790,1,0,0,0,0,0,1,1
12496,1,0,0,39984,56088,65,6390,0,0,0,1,0,0,0,0
12497,0,1,0,109354,37760,57,2629,0,0,0,1,0,0,1,1
12498,0,1,0,10620,52405,56,1885,0,1,0,0,0,0,1,0
12499,0,1,0,7650,53724,56,1984,0,1,0,0,0,0,1,0
12500,0,0,1,3660,56643,42,2251,0,0,0,0,0,0,1,1
12501,0,0,1,0,53536,42,2244,0,0,1,0,0,1,0,0
12502,0,0,1,20808,50853,45,1822,1,0,0,0,0,0,1,0
12503,0,0,1,5250,48323,43,1266,1,0,0,0,0,0,1,0
12504,0,0,1,5100,52000,43,1154,1,0,0,0,0,0,1,0
12505,0,0,1,9025,49266,45,1979,1,0,0,0,0,0,1,1
12506,0,0,1,2730,54064,40,974,1,0,0,0,0,0,1,1
12507,0,0,1,3720,54747,40,803,1,0,0,0,0,0,1,1
12508,0,1,0,38709,53655,56,2411,0,0,0,1,0,0,1,1
12509,0,1,0,7380,56165,57,1303,0,0,0,1,0,0,1,1
12510,0,1,0,5418,56406,57,1368,0,0,0,1,0,0,1,1
12511,0,0,1,5670,38579,43,1772,0,1,0,0,0,0,1,0
12512,0,0,1,0,47840,42,2250,0,0,1,0,0,1,0,0
12513,0,0,1,0,38804,42,2243,0,0,1,0,0,1,0,0
12514,0,0,1,2790,43200,42,2230,0,1,0,0,0,0,1,0
12515,0,0,1,6360,30956,42,2250,0,0,1,0,0,1,0,0
12516,0,0,1,65995,39388,45,2431,1,0,0,0,0,0,1,1
12517,0,0,1,62356,54492,45,2259,1,0,0,0,0,0,1,1
12518,0,0,1,89792,50292,46,2052,1,0,0,0,0,0,1,1
12519,0,0,1,4698,46990,44,1349,1,0,0,0,0,0,1,0
12520,0,0,1,2394,51912,42,1172,1,0,0,0,0,0,1,0
12521,0,0,1,2430,54718,42,1144,1,0,0,0,0,0,1,0
12522,0,0,1,54016,37513,46,1489,1,0,0,0,0,0,1,1
12523,0,0,1,51300,40953,46,1764,1,0,0,0,0,0,1,0
12524,0,0,1,3556,34808,44,1860,1,0,0,0,0,0,1,0
12525,0,0,1,6840,39694,42,1507,1,0,0,0,0,0,1,0
12526,1,0,0,4680,53482,64,6660,0,0,0,1,0,0,0,0
12527,1,0,0,15120,29952,56,1022,0,0,0,1,0,0,1,1
12528,0,1,0,36750,53240,56,2438,0,0,0,1,0,0,1,1
12529,0,0,1,72000,45264,46,631,1,0,0,0,0,0,1,1
12530,0,0,1,4710,54390,42,2329,0,0,0,0,0,0,1,1
12531,0,0,1,4110,50400,42,2299,0,0,1,0,0,1,0,0
12532,0,0,1,28991,50292,46,2442,1,0,0,0,0,0,1,1
12533,0,0,1,33540,52974,45,1983,1,0,0,0,0,0,1,0
12534,0,0,1,8262,51106,44,1432,1,0,0,0,0,0,1,0
12535,0,0,1,0,37944,42,1143,1,0,0,0,0,0,1,0
12536,0,0,1,16520,30044,45,1145,0,1,0,0,0,0,1,0
12537,0,0,1,24800,26800,45,1559,0,1,0,0,0,0,1,0
12538,0,0,1,0,35000,40,889,0,0,0,0,0,1,0,0
12539,0,1,0,39728,52779,56,2487,0,0,0,1,0,0,1,1
12540,0,1,0,35208,54312,56,2887,0,0,0,1,0,0,1,1
12541,0,0,1,0,44310,42,2297,0,0,1,0,0,1,0,0
12542,0,0,1,47160,55104,46,2482,1,0,0,0,0,0,1,1
12543,0,0,1,37870,53463,46,2468,1,0,0,0,0,0,1,1
12544,0,0,1,34125,52624,46,2416,1,0,0,0,0,0,1,1
12545,0,0,1,54173,55876,45,2314,1,0,0,0,0,0,1,1
12546,0,0,1,86480,50546,45,2212,1,0,0,0,0,0,1,1
12547,0,0,1,59362,52998,45,2112,1,0,0,0,0,0,1,0
12548,0,0,1,33677,56406,44,1776,1,0,0,0,0,0,1,0
12549,0,0,1,26712,52598,44,1641,1,0,0,0,0,0,1,0
12550,0,0,1,13600,52779,44,1556,1,0,0,0,0,0,1,0
12551,0,0,1,52326,50032,47,1775,1,0,0,0,0,0,1,1
12552,1,0,0,6090,55647,64,6678,0,0,0,1,0,0,0,0
12553,0,1,0,31050,49600,57,2554,0,1,0,0,0,0,1,0
12554,0,1,0,36612,51646,56,2516,0,0,0,1,0,0,1,1
12555,0,1,0,33408,52539,56,2898,0,0,0,1,0,0,1,1
12556,0,0,1,3540,54960,42,2398,0,0,1,0,0,1,0,0
12557,0,0,1,0,48138,42,2378,0,0,1,0,0,1,0,0
12558,0,0,1,0,29008,42,2340,0,0,1,0,0,1,0,0
12559,0,0,1,11940,23808,42,2248,0,1,0,0,0,0,1,0
12560,0,0,1,22248,27945,43,2261,0,1,0,0,0,0,1,0
12561,0,0,1,69108,55029,45,2243,1,0,0,0,0,0,1,1
12562,0,0,1,42612,54984,45,2095,1,0,0,0,0,0,1,0
12563,0,0,1,28101,55056,44,1904,1,0,0,0,0,0,1,0
12564,0,0,1,28140,56350,44,1813,1,0,0,0,0,0,1,0
12565,0,0,1,17850,54516,44,1639,1,0,0,0,0,0,1,0
12566,0,0,1,1638,48768,42,1386,1,0,0,0,0,0,1,0
12567,0,0,1,0,52640,42,1332,1,0,0,0,0,0,1,0
12568,0,0,1,28998,51816,45,1564,1,0,0,0,0,0,1,1
12569,0,0,1,20736,36966,46,1928,1,0,0,0,0,0,1,0
12570,0,0,1,0,49693,40,1091,0,0,0,0,0,1,0,0
12571,0,0,1,77000,38637,47,1074,0,1,0,0,0,0,1,0
12572,0,0,1,0,53924,42,2417,0,0,1,0,0,1,0,0
12573,0,0,1,0,46284,42,2396,0,0,1,0,0,1,0,0
12574,0,0,1,14790,26928,42,2262,0,1,0,0,0,0,1,0
12575,0,0,1,22464,21583,43,2235,0,1,0,0,0,0,1,0
12576,0,0,1,4620,52297,42,1499,1,0,0,0,0,0,1,0
12577,0,0,1,0,55200,42,1412,1,0,0,0,0,0,1,0
12578,0,0,1,0,48585,42,1387,1,0,0,0,0,0,1,0
12579,0,0,1,0,44036,45,1335,1,0,0,0,0,0,1,1
12580,0,0,1,30780,36188,46,1597,1,0,0,0,0,0,1,0
12581,0,0,1,13400,24250,41,1006,0,1,0,0,0,0,1,0
12582,0,0,1,18240,22264,41,902,0,1,0,0,0,0,1,0
12583,0,0,1,0,56350,42,2487,0,0,0,0,0,0,1,1
12584,0,0,1,5670,45410,42,2414,0,0,1,0,0,1,0,0
12585,0,0,1,5970,36126,42,2393,0,0,1,0,0,1,0,0
12586,0,0,1,14040,40710,44,1848,0,1,0,0,0,0,1,0
12587,0,0,1,18144,55647,43,1766,0,1,0,0,0,0,1,0
12588,0,0,1,0,37185,43,1407,0,1,0,0,0,0,1,0
12589,0,0,1,35700,50369,45,498,0,1,0,0,0,0,1,0
12590,0,0,1,6630,34717,43,1628,0,0,0,0,0,1,0,0
12591,0,0,1,4710,51429,42,2665,0,0,1,0,0,1,0,0
12592,0,0,1,4950,50007,42,2628,0,0,1,0,0,1,0,0
12593,0,0,1,7308,51660,42,2618,0,0,1,0,0,1,0,0
12594,0,0,1,0,55328,42,2510,0,0,1,0,0,1,0,0
12595,0,0,1,12900,27772,42,2390,0,0,1,0,0,1,0,0
12596,0,0,1,15600,32300,43,2232,0,1,0,0,0,0,1,0
12597,0,0,1,15732,45171,44,1932,0,1,0,0,0,0,1,0
12598,0,0,1,10050,42898,44,1891,0,1,0,0,0,0,1,0
12599,0,0,1,9975,44103,44,1849,0,1,0,0,0,0,1,0
12600,0,0,1,6650,51000,43,1735,0,1,0,0,0,0,1,0
12601,0,0,1,21600,45720,45,1532,0,0,0,0,0,0,1,1
12602,0,0,1,31590,46305,46,1589,1,0,0,0,0,0,1,0
12603,0,0,1,0,40296,41,1268,0,0,0,0,0,1,0,0
12604,0,0,1,19440,36400,41,742,1,0,0,0,0,0,1,0
12605,0,1,0,30564,54675,56,2678,0,1,0,0,0,0,1,0
12606,0,0,1,36450,24898,45,1845,0,1,0,0,0,0,1,0
12607,0,0,1,4080,51983,42,2701,0,0,1,0,0,1,0,0
12608,0,0,1,0,41989,42,2656,0,0,1,0,0,1,0,0
12609,0,0,1,4200,55822,42,2563,0,0,0,0,0,0,1,1
12610,0,0,1,3060,55596,42,2535,0,0,1,0,0,1,0,0
12611,0,0,1,20340,30150,42,2388,0,0,1,0,0,1,0,0
12612,0,0,1,19760,51584,45,2058,1,0,0,0,0,0,1,0
12613,0,0,1,0,50310,42,1654,1,0,0,0,0,0,1,0
12614,0,0,1,54053,38528,46,1671,1,0,0,0,0,0,1,1
12615,0,0,1,11880,32742,41,1193,0,1,0,0,0,0,1,0
12616,0,0,1,24450,54500,46,705,1,0,0,0,0,0,1,0
12617,0,0,1,37994,47652,46,1358,1,0,0,0,0,0,1,1
12618,0,0,1,5838,46221,42,2614,0,0,1,0,0,1,0,0
12619,0,0,1,0,38760,42,2636,0,1,0,0,0,0,1,0
12620,0,0,1,3870,56406,42,2590,0,0,1,0,0,1,0,0
12621,0,0,1,64236,39083,46,2386,1,0,0,0,0,0,1,1
12622,0,0,1,27392,54656,45,2230,1,0,0,0,0,0,1,0
12623,0,0,1,21780,54282,45,2186,1,0,0,0,0,0,1,0
12624,0,0,1,16644,52920,45,2142,1,0,0,0,0,0,1,0
12625,0,0,1,13298,52070,45,2100,1,0,0,0,0,0,1,0
12626,0,0,1,7316,51816,43,1902,1,0,0,0,0,0,1,0
12627,0,0,1,0,31042,43,1638,0,1,0,0,0,0,1,0
12628,0,0,1,0,51959,45,1398,0,0,1,0,0,1,0,0
12629,0,0,1,20352,28417,42,745,0,1,0,0,0,0,1,0
12630,0,0,1,10680,31400,40,810,0,1,0,0,0,0,1,0
12631,0,1,0,20703,52998,56,2751,0,0,0,1,0,0,1,1
12632,0,0,1,0,56350,43,1213,1,0,0,0,0,0,1,0
12633,0,0,1,0,50400,43,1504,0,0,0,0,0,1,0,0
12634,0,0,1,0,38544,43,1546,0,1,0,0,0,0,1,0
12635,0,0,1,4326,37698,42,2689,0,0,1,0,0,1,0,0
12636,0,0,1,3600,41790,42,2736,0,0,1,0,0,1,0,0
12637,0,0,1,0,40796,42,2731,0,0,1,0,0,1,0,0
12638,0,0,1,0,52650,42,2530,0,0,1,0,0,1,0,0
12639,0,0,1,5220,46800,42,2502,0,0,1,0,0,1,0,0
12640,0,0,1,30316,28000,44,2265,0,1,0,0,0,0,1,0
12641,0,0,1,53428,46842,46,2368,1,0,0,0,0,0,1,1
12642,0,0,1,22116,55822,45,2270,1,0,0,0,0,0,1,0
12643,0,0,1,10010,51054,44,2102,1,0,0,0,0,0,1,0
12644,0,0,1,11220,52877,44,2062,1,0,0,0,0,0,1,0
12645,0,0,1,3360,51562,43,1880,1,0,0,0,0,0,1,0
12646,0,0,1,1980,52371,42,1848,1,0,0,0,0,0,1,0
12647,0,0,1,5400,51706,45,1463,0,0,0,0,0,0,1,1
12648,0,0,1,0,54390,45,1383,0,0,1,0,0,1,0,0
12649,0,0,1,14550,33150,42,765,0,1,0,0,0,0,1,0
12650,0,0,1,8680,32595,42,756,0,1,0,0,0,0,1,0
12651,0,0,1,0,43152,40,786,0,0,0,0,0,0,1,1
12652,0,1,0,25272,54675,56,2803,0,1,0,0,0,0,1,0
12653,0,1,0,17334,54432,55,2791,0,0,0,1,0,0,1,1
12654,0,0,1,17484,56595,45,404,0,1,0,0,0,0,1,0
12655,0,0,1,0,47515,43,1249,0,0,0,0,0,1,0,0
12656,0,0,1,0,52070,43,1307,1,0,0,0,0,0,1,0
12657,0,0,1,0,56608,43,1413,0,0,0,0,0,1,0,0
12658,0,0,1,66521,30192,47,2020,0,1,0,0,0,0,1,0
12659,0,0,1,4410,31416,43,2008,0,0,1,0,0,1,0,0
12660,0,0,1,2760,37380,43,2050,0,0,1,0,0,1,0,0
12661,0,0,1,2730,55125,43,2403,0,0,0,0,0,0,1,1
12662,0,0,1,0,50621,42,2491,0,0,1,0,0,1,0,0
12663,0,0,1,0,36050,42,2744,0,0,1,0,0,1,0,0
12664,0,0,1,0,40850,42,2587,0,0,1,0,0,1,0,0
12665,0,0,1,5730,35588,42,2474,0,0,1,0,0,1,0,0
12666,0,0,1,53460,27600,46,2307,0,1,0,0,0,0,1,0
12667,0,0,1,60192,26741,46,2323,0,1,0,0,0,0,1,0
12668,0,0,1,66468,50301,46,2374,1,0,0,0,0,0,1,1
12669,0,0,1,26315,55304,46,2333,1,0,0,0,0,0,1,0
12670,0,0,1,11340,53424,44,2185,1,0,0,0,0,0,1,0
12671,0,0,1,10350,51660,44,2108,1,0,0,0,0,0,1,0
12672,0,0,1,4140,32745,44,1708,0,1,0,0,0,0,1,0
12673,0,0,1,0,42112,44,1651,0,1,0,0,0,0,1,0
12674,0,0,1,0,48160,41,1538,1,0,0,0,0,0,1,0
12675,0,0,1,30008,34960,43,933,0,1,0,0,0,0,1,0
12676,0,0,1,17472,36225,43,878,0,1,0,0,0,0,1,0
12677,1,0,0,7860,52899,63,6824,0,0,0,1,0,0,0,0
12678,0,0,1,4560,47250,43,1401,0,1,0,0,0,0,1,0
12679,0,0,1,3420,54520,44,1335,0,0,0,0,0,0,1,1
12680,0,0,1,0,56400,43,2434,0,0,1,0,0,1,0,0
12681,0,0,1,5550,48556,42,2402,0,0,1,0,0,1,0,0
12682,0,0,1,51590,30504,46,2294,0,1,0,0,0,0,1,0
12683,0,0,1,21384,56088,45,2313,1,0,0,0,0,0,1,0
12684,0,0,1,3910,48070,43,2080,1,0,0,0,0,0,1,0
12685,0,0,1,13230,26970,45,1839,0,1,0,0,0,0,1,0
12686,0,0,1,9945,56144,46,1204,1,0,0,0,0,0,1,1
12687,0,0,1,31914,40600,46,1622,1,0,0,0,0,0,1,0
12688,0,0,1,4230,56364,45,708,0,1,0,0,0,0,1,0
12689,0,0,1,6570,35802,43,1964,0,0,1,0,0,1,0,0
12690,0,0,1,3864,27874,43,2162,0,1,0,0,0,0,1,0
12691,0,0,1,5280,34138,43,2584,0,1,0,0,0,0,1,0
12692,0,0,1,6540,33234,42,2554,0,1,0,0,0,0,1,0
12693,0,0,1,0,50055,42,2423,0,0,1,0,0,1,0,0
12694,0,0,1,72224,37200,46,2419,0,1,0,0,0,0,1,0
12695,0,0,1,37312,46765,46,2388,1,0,0,0,0,0,1,1
12696,0,0,1,39501,56619,46,2340,1,0,0,0,0,0,1,1
12697,0,0,1,26869,55822,46,2331,1,0,0,0,0,0,1,1
12698,0,0,1,20655,54467,46,2324,1,0,0,0,0,0,1,1
12699,0,0,1,18048,55552,45,2307,1,0,0,0,0,0,1,0
12700,0,0,1,14100,55822,44,2296,1,0,0,0,0,0,1,0
12701,0,0,1,1764,49022,43,2096,1,0,0,0,0,0,1,0
12702,0,0,1,0,46920,42,2002,1,0,0,0,0,0,1,0
12703,0,0,1,14384,24800,45,1844,0,1,0,0,0,0,1,0
12704,1,0,0,51590,55552,60,5609,0,0,0,1,0,0,0,0
12705,0,1,0,9090,54858,57,1748,0,0,0,1,0,0,1,1
12706,0,1,0,35226,54635,57,2958,0,0,0,1,0,0,1,1
12707,0,0,1,0,55209,45,746,0,1,0,0,0,0,1,0
12708,0,0,1,0,53703,45,834,0,1,0,0,0,0,1,0
12709,0,0,1,0,54216,44,1115,1,0,0,0,0,0,1,0
12710,0,0,1,5610,31930,44,1129,0,0,0,0,0,1,0,0
12711,0,0,1,61608,52156,47,2141,1,0,0,0,0,0,1,1
12712,0,0,1,62328,35088,46,2272,0,1,0,0,0,0,1,0
12713,0,0,1,47488,52140,47,2387,1,0,0,0,0,0,1,1
12714,0,0,1,48169,55029,45,2348,1,0,0,0,0,0,1,0
12715,0,0,1,7125,53784,44,2291,1,0,0,0,0,0,1,0
12716,0,0,1,0,37347,46,1414,0,1,0,0,0,0,1,0
12717,0,0,1,5760,40533,46,1377,0,0,0,0,0,0,1,1
12718,0,0,1,0,47742,46,1356,0,0,1,0,0,1,0,0
12719,0,0,1,4410,43860,46,1388,0,0,1,0,0,1,0,0
12720,0,0,1,0,52000,41,991,0,0,0,0,0,0,1,1
12721,0,0,1,19500,35532,41,1097,0,1,0,0,0,0,1,0
12722,0,0,1,0,52371,45,1103,1,0,0,0,0,0,1,0
12723,0,0,1,4230,38208,44,1515,0,1,0,0,0,0,1,0
12724,0,0,1,0,50996,44,1681,0,0,0,0,0,0,1,1
12725,0,0,1,0,35156,43,2008,0,0,1,0,0,1,0,0
12726,0,0,1,5220,48314,42,2376,0,0,1,0,0,1,0,0
12727,0,0,1,9156,40344,42,2356,0,0,1,0,0,1,0,0
12728,0,0,1,63778,53345,47,2395,1,0,0,0,0,0,1,1
12729,0,0,1,12600,53750,45,2299,1,0,0,0,0,0,1,0
12730,0,0,1,7030,53928,44,2292,1,0,0,0,0,0,1,0
12731,0,0,1,5695,53212,44,2291,1,0,0,0,0,0,1,0
12732,0,0,1,16915,25155,44,1914,0,1,0,0,0,0,1,0
12733,0,0,1,11122,42048,46,1379,0,1,0,0,0,0,1,0
12734,0,0,1,23808,47040,46,1314,1,0,0,0,0,0,1,1
12735,0,0,1,4410,43442,46,1391,0,0,1,0,0,1,0,0
12736,0,0,1,3930,52440,41,1678,1,0,0,0,0,0,1,0
12737,0,0,1,25172,32550,42,1538,0,1,0,0,0,0,1,0
12738,0,0,1,33150,31275,42,1495,0,1,0,0,0,0,1,0
12739,0,0,1,34304,49056,43,1230,0,1,0,0,0,0,1,0
12740,0,1,0,0,47124,56,2461,0,0,0,1,0,0,0,0
12741,0,1,0,9060,35838,56,3087,0,0,0,1,0,0,0,0
12742,0,0,1,0,51528,45,620,0,1,0,0,0,0,1,0
12743,0,0,1,0,51040,44,1111,0,0,0,0,0,1,0,0
12744,0,0,1,12240,24272,44,2480,0,1,0,0,0,0,1,0
12745,0,0,1,44440,53984,46,2375,1,0,0,0,0,0,1,1
12746,0,0,1,19459,48804,46,2346,1,0,0,0,0,0,1,0
12747,0,0,1,9779,54216,45,2295,1,0,0,0,0,0,1,0
12748,0,0,1,5780,53130,44,2292,1,0,0,0,0,0,1,0
12749,0,0,1,0,55695,43,2302,1,0,0,0,0,0,1,0
12750,0,0,1,23478,32400,46,1935,0,1,0,0,0,0,1,0
12751,0,0,1,18900,38880,46,1560,0,1,0,0,0,0,1,0
12752,0,0,1,3360,53520,41,1679,1,0,0,0,0,0,1,0
12753,0,0,1,33696,32046,42,1537,0,1,0,0,0,0,1,0
12754,1,0,0,98124,37556,59,1651,0,0,0,1,0,0,1,1
12755,0,1,0,21172,53714,57,3080,0,1,0,0,0,0,1,0
12756,0,1,0,11811,54312,56,3061,0,1,0,0,0,0,1,0
12757,0,0,1,0,56619,44,1182,1,0,0,0,0,0,1,0
12758,0,0,1,0,56643,44,1124,0,0,0,0,0,1,0,0
12759,0,0,1,53163,38409,46,1857,0,1,0,0,0,0,1,0
12760,0,0,1,78813,47775,47,2127,1,0,0,0,0,0,1,1
12761,0,0,1,10710,34020,45,1688,0,1,0,0,0,0,1,0
12762,0,0,1,0,49494,44,1782,0,0,1,0,0,1,0,0
12763,0,0,1,34656,52002,46,2359,1,0,0,0,0,0,1,1
12764,0,0,1,32064,53676,45,2306,1,0,0,0,0,0,1,0
12765,0,0,1,12600,55029,45,2298,1,0,0,0,0,0,1,0
12766,0,0,1,7992,53965,44,2293,1,0,0,0,0,0,1,0
12767,0,0,1,4489,53172,44,2291,1,0,0,0,0,0,1,0
12768,0,0,1,0,53592,43,2298,1,0,0,0,0,0,1,0
12769,0,0,1,3540,38380,43,2106,0,1,0,0,0,0,1,0
12770,0,0,1,14110,34542,46,1504,0,1,0,0,0,0,1,0
12771,0,0,1,0,52899,41,1680,1,0,0,0,0,0,1,0
12772,0,0,1,24300,28152,42,1621,0,1,0,0,0,0,1,0
12773,0,1,0,11303,54780,56,3106,0,1,0,0,0,0,1,0
12774,0,0,1,0,53352,44,1214,0,1,0,0,0,0,1,0
12775,0,0,1,0,52560,44,1199,0,1,0,0,0,0,1,0
12776,0,0,1,31710,28960,45,1453,0,1,0,0,0,0,1,0
12777,0,0,1,57739,34860,46,1861,0,1,0,0,0,0,1,0
12778,0,0,1,66424,33280,47,1968,0,1,0,0,0,0,1,0
12779,0,0,1,17250,21024,45,2503,0,1,0,0,0,0,1,0
12780,0,0,1,82782,42705,47,2323,1,0,0,0,0,0,1,1
12781,0,0,1,16929,50600,46,2338,1,0,0,0,0,0,1,0
12782,0,0,1,27880,52961,45,2302,1,0,0,0,0,0,1,0
12783,0,0,1,16200,55920,45,2297,1,0,0,0,0,0,1,0
12784,0,0,1,7668,53320,44,2293,1,0,0,0,0,0,1,0
12785,0,0,1,0,50292,43,2293,1,0,0,0,0,0,1,0
12786,0,0,1,0,49042,43,2297,1,0,0,0,0,0,1,0
12787,0,0,1,15748,48832,46,1541,1,0,0,0,0,0,1,1
12788,0,0,1,0,53680,41,1680,1,0,0,0,0,0,1,0
12789,0,0,1,25110,25900,43,1664,0,1,0,0,0,0,1,0
12790,0,0,1,0,41580,41,1233,0,1,0,0,0,0,1,0
12791,0,1,0,0,50076,56,2641,0,0,0,1,0,0,0,0
12792,0,1,0,30975,55860,57,3178,0,1,0,0,0,0,1,0
12793,0,0,1,14280,56876,46,531,0,1,0,0,0,0,1,0
12794,0,0,1,0,49665,45,679,0,1,0,0,0,0,1,0
12795,0,0,1,0,48319,44,1951,0,0,1,0,0,1,0,0
12796,0,0,1,0,38915,42,2353,0,0,1,0,0,1,0,0
12797,0,0,1,4950,36668,43,2335,0,0,1,0,0,1,0,0
12798,0,0,1,35378,52948,47,2357,1,0,0,0,0,0,1,1
12799,0,0,1,18711,52118,46,2339,1,0,0,0,0,0,1,0
12800,0,0,1,27880,52961,44,2301,1,0,0,0,0,0,1,0
12801,0,0,1,4690,52430,44,2291,1,0,0,0,0,0,1,0
12802,0,0,1,0,54467,43,2295,1,0,0,0,0,0,1,0
12803,0,0,1,0,51192,46,1470,1,0,0,0,0,0,1,1
12804,0,0,1,14365,33936,46,1546,0,1,0,0,0,0,1,0
12805,0,0,1,56034,28217,44,1561,0,1,0,0,0,0,1,0
12806,0,0,1,16745,22560,42,1295,0,1,0,0,0,0,1,0
12807,0,0,1,0,49728,45,693,0,1,0,0,0,0,1,0
12808,0,0,1,0,51516,44,2050,0,0,1,0,0,1,0,0
12809,0,0,1,23544,9396,45,2474,0,1,0,0,0,0,1,0
12810,0,0,1,38478,22815,46,2522,0,1,0,0,0,0,1,0
12811,0,0,1,22200,53676,46,2338,1,0,0,0,0,0,1,0
12812,0,0,1,19177,52858,44,2295,1,0,0,0,0,0,1,0
12813,0,0,1,0,56350,43,2294,1,0,0,0,0,0,1,0
12814,0,0,1,22444,25110,44,2241,0,1,0,0,0,0,1,0
12815,0,0,1,35208,25955,43,1716,0,1,0,0,0,0,1,0
12816,0,0,1,28122,32164,44,1519,0,1,0,0,0,0,1,0
12817,1,0,0,7728,40096,58,3519,0,0,0,1,0,0,0,0
12818,0,1,0,35574,52864,58,1455,0,0,0,1,0,0,1,1
12819,0,1,0,0,42966,56,2705,0,0,0,1,0,0,0,0
12820,0,0,1,0,50624,44,1199,0,0,0,0,0,1,0,0
12821,0,0,1,5280,36676,44,1183,0,1,0,0,0,0,1,0
12822,0,0,1,4920,49796,44,2101,0,0,1,0,0,1,0,0
12823,0,0,1,83248,41140,47,2315,1,0,0,0,0,0,1,1
12824,0,0,1,28519,52750,47,2356,1,0,0,0,0,0,1,1
12825,0,0,1,17082,53172,45,2316,1,0,0,0,0,0,1,0
12826,0,0,1,7050,47880,44,2297,1,0,0,0,0,0,1,0
12827,0,0,1,12319,55800,44,2295,1,0,0,0,0,0,1,0
12828,0,0,1,0,55912,43,2295,1,0,0,0,0,0,1,0
12829,0,0,1,31906,38502,47,2039,0,1,0,0,0,0,1,0
12830,0,0,1,3990,54289,46,1611,1,0,0,0,0,0,1,1
